PNR,HFAUDD,year
04658550,8875,2014
19602850,7752,2014
07747619,1197,2014
70062819,8912,2014
04743726,5630,2014
83343115,9037,2014
83344389,5679,2014
38793199,5615,2014
33761194,8337,2014
93243605,8912,2014
09671974,3090,2014
59572383,5324,2014
10465901,7901,2014
77674967,3800,2014
24983334,8971,2014
93957343,7140,2014
17778949,6408,2014
38301711,7951,2014
84582698,7030,2014
46892340,8674,2014
96645678,8444,2014
08266828,3875,2014
36736994,5245,2014
41611860,9574,2014
72815284,9465,2014
06474117,3334,2014
27223677,3055,2014
00255854,7856,2014
51936856,7131,2014
96540800,8812,2014
67411777,6103,2014
99339562,9481,2014
18013130,0702,2014
82505963,7362,2014
12854816,9057,2014
06012904,8018,2014
34877417,0539,2014
46845930,3733,2014
85120193,0163,2014
60497926,5911,2014
53637928,5716,2014
23966516,8097,2014
14113462,6804,2014
18897584,6313,2014
28685514,5473,2014
80511538,6822,2014
43506456,8859,2014
52202048,8931,2014
44368991,5939,2014
61812643,9416,2014
31158796,3126,2014
49083828,0600,2014
47958651,8889,2014
48066061,8868,2014
34780137,8511,2014
74714823,6321,2014
38706433,5729,2014
36989048,8937,2014
81315686,8316,2014
72433462,3091,2014
13232251,5278,2014
11584152,3326,2014
46435705,8019,2014
96453520,9477,2014
22607279,6592,2014
82648282,7045,2014
04745492,5535,2014
32390349,6494,2014
59295362,8937,2014
54713486,8955,2014
33628753,8969,2014
46616907,8955,2014
73351039,6576,2014
74990265,3030,2014
15273799,7936,2014
99683845,4874,2014
82151201,7183,2014
66453880,6266,2014
14337753,6672,2014
55763499,5722,2014
77640389,5401,2014
17048530,5552,2014
83809378,5237,2014
78044474,8946,2014
48035232,6528,2014
25245342,0179,2014
93874353,3109,2014
85917634,7365,2014
31182306,8892,2014
36419927,0726,2014
85578126,8381,2014
46918144,7929,2014
81485682,8944,2014
56936856,7109,2014
32993983,3146,2014
57502903,0630,2014
68763737,8186,2014
34162285,3154,2014
89885004,9717,2014
33474976,8810,2014
58066442,6030,2014
43718896,8306,2014
52517580,6726,2014
24890708,5335,2014
94251871,5954,2014
22989844,8906,2014
98371357,5130,2014
23055697,9470,2014
28514311,0520,2014
80917606,9720,2014
72511403,5963,2014
20264028,0500,2014
81446104,5171,2014
83339931,4202,2014
28395001,9225,2014
48196189,8897,2014
53103926,3020,2014
76459746,8359,2014
27563436,8320,2014
59964478,7362,2014
67893934,9668,2014
53074705,5364,2014
54363981,8843,2014
60496321,9713,2014
36462529,9705,2014
76486661,9398,2014
29310670,9203,2014
86600666,0702,2014
97707384,8341,2014
85266186,5978,2014
11362324,5781,2014
95587507,8907,2014
92167813,8375,2014
84067925,3314,2014
62163336,7133,2014
52400894,3016,2014
57779716,5978,2014
87450158,8823,2014
52389002,5424,2014
38065414,7970,2014
92613221,7754,2014
86198034,3104,2014
41654601,8188,2014
86256520,9122,2014
78022977,9686,2014
93332117,3125,2014
75778120,5606,2014
39307592,5446,2014
74342743,8867,2014
32962396,5248,2014
48967718,8623,2014
74861439,8897,2014
53844026,8840,2014
55506113,6321,2014
70017560,9404,2014
25328970,5880,2014
59009146,7902,2014
33521162,8309,2014
62133303,5743,2014
24903882,8359,2014
88092192,8349,2014
73790255,5223,2014
57604951,6740,2014
09053726,5465,2014
98075906,9742,2014
86064164,6401,2014
52959167,8876,2014
62771521,5071,2014
27640746,3307,2014
24109963,3116,2014
40103121,5792,2014
24588503,0707,2014
18275985,8626,2014
88676573,8937,2014
03107034,5964,2014
76124288,9668,2014
29254801,3028,2014
50758756,8818,2014
59938494,6853,2014
30957734,6396,2014
21953989,3226,2014
02856549,6406,2014
04848181,5928,2014
58797136,8833,2014
83902026,9122,2014
67814422,7667,2014
54038970,8999,2014
65020698,7945,2014
56965123,7045,2014
43470539,8026,2014
00923045,6820,2014
02569184,5356,2014
76104694,5856,2014
20752558,3139,2014
03226424,8813,2014
86904320,5277,2014
41027241,5333,2014
32169505,8368,2014
56338837,8853,2014
50825226,8972,2014
93648563,8368,2014
91838162,6580,2014
32888496,5722,2014
14507424,8026,2014
58674039,6804,2014
32393640,8019,2014
19609529,8420,2014
00600607,5675,2014
29609885,5912,2014
79420250,7862,2014
92040510,9047,2014
11042936,4789,2014
52387029,5115,2014
11233153,5718,2014
89666109,1179,2014
63534813,5161,2014
52827586,6556,2014
04948509,3307,2014
70635530,3029,2014
48372659,5976,2014
37883589,5907,2014
12097193,1651,2014
73887896,1173,2014
25577951,3000,2014
54248408,8205,2014
23361872,4669,2014
44847857,3099,2014
94391537,8969,2014
94453379,5812,2014
49017139,7030,2014
39148547,0700,2014
93716931,8937,2014
25757832,7943,2014
77214828,9225,2014
42954390,8205,2014
94502276,3084,2014
32705878,7922,2014
37018804,7065,2014
26425462,0680,2014
52746327,7181,2014
05500011,6880,2014
17732312,6313,2014
39222013,7090,2014
65748657,8228,2014
84097737,5623,2014
64755074,8292,2014
98377598,3139,2014
20052112,5731,2014
38164024,9038,2014
40198210,5535,2014
75195722,8336,2014
65597458,3278,2014
36980234,3685,2014
14644922,5183,2014
53708381,8811,2014
92058957,8899,2014
45774256,5551,2014
88750974,8370,2014
13390632,3077,2014
20968553,3086,2014
88599777,3120,2014
41723900,8838,2014
64113492,3103,2014
26451594,5729,2014
51216633,7133,2014
95487079,8876,2014
01114256,5168,2014
88866839,6604,2014
13583676,8081,2014
71602925,5451,2014
65384340,6147,2014
94957580,8639,2014
88962616,5431,2014
63471081,9465,2014
45716481,5457,2014
89440281,9584,2014
06657249,5822,2014
15373748,5736,2014
45963720,5635,2014
51958977,8234,2014
61828535,8835,2014
62516719,9580,2014
53050192,6594,2014
95961163,8561,2014
59046512,6561,2014
98658150,5958,2014
78684035,5157,2014
26123927,6297,2014
22901657,3171,2014
79481041,5161,2014
98268185,8522,2014
98411728,7090,2014
32712050,8114,2014
20851586,8916,2014
20481411,5309,2014
60937521,5499,2014
04796229,8868,2014
75411805,8526,2014
55595825,5385,2014
52279706,8958,2014
15761617,3096,2014
81053464,7849,2014
66531096,8882,2014
94279866,9264,2014
00216526,8415,2014
74151966,8305,2014
38191455,3000,2014
35048647,5856,2014
39077804,8081,2014
56829639,6113,2014
00429492,6399,2014
29351552,8368,2014
14139769,8440,2014
10098138,8352,2014
18912238,4604,2014
84083697,5387,2014
52596096,8341,2014
78326314,8325,2014
05364097,0620,2014
77201973,0802,2014
09202901,5276,2014
28194054,8555,2014
42745454,7183,2014
15809777,8075,2014
25483054,0835,2014
67540372,5927,2014
04913786,5680,2014
03807552,6803,2014
56946578,9687,2014
09953944,5553,2014
73037884,5739,2014
84294697,8155,2014
24950169,7112,2014
25076210,6803,2014
99782476,9912,2014
37161689,9395,2014
69469040,5620,2014
29566966,7112,2014
53435276,5684,2014
34549592,3005,2014
02764258,8329,2014
46019881,8326,2014
50066602,8633,2014
64648997,7365,2014
48776051,5945,2014
85380504,5606,2014
99099073,8915,2014
15674587,7335,2014
72393994,8884,2014
29711071,9258,2014
90991483,3125,2014
57294524,7937,2014
32026604,5633,2014
36299869,6566,2014
03035799,7147,2014
15063296,8930,2014
60053051,6046,2014
26119380,5462,2014
55238516,8863,2014
29984980,6744,2014
52638922,6424,2014
58472780,5273,2014
87849575,0159,2014
15913170,6399,2014
04396850,8839,2014
88190414,6991,2014
72903200,6744,2014
39601193,5719,2014
38978839,5168,2014
54315914,8095,2014
60235232,5813,2014
89785030,3147,2014
41235254,7133,2014
19919819,8093,2014
17994287,8674,2014
02222228,3122,2014
55660206,8840,2014
82494603,5472,2014
35197093,8851,2014
65975704,5485,2014
56211081,5651,2014
47681244,0680,2014
06616275,5953,2014
84806961,5952,2014
91148703,8095,2014
55971392,5157,2014
25508655,3029,2014
97910720,5451,2014
72296613,8629,2014
72473949,5857,2014
13439195,5651,2014
36053471,3005,2014
98956637,4011,2014
31926662,5431,2014
83327923,9393,2014
30375009,5847,2014
64600888,3014,2014
53784860,0500,2014
10730854,5700,2014
22227216,6598,2014
87049581,8353,2014
40070618,5683,2014
72467936,5441,2014
88145229,8018,2014
33853051,3158,2014
52105378,3020,2014
13136740,5137,2014
33212389,5822,2014
91215336,5431,2014
70268511,8039,2014
57044806,9788,2014
01154296,3163,2014
37072347,9686,2014
88649352,3336,2014
39492693,8148,2014
03146175,8875,2014
08181685,3121,2014
58134590,8955,2014
16930780,3173,2014
16183143,5446,2014
30493369,6528,2014
19367362,3109,2014
26834033,3355,2014
57146212,9589,2014
65691099,5942,2014
79791679,6001,2014
66495450,5268,2014
94550210,7849,2014
05381542,7132,2014
01516090,5257,2014
96603655,3047,2014
33890024,8329,2014
18016292,3084,2014
93937350,8503,2014
94481885,5844,2014
19164332,3219,2014
92654963,8937,2014
16317290,8851,2014
05044691,7945,2014
59916112,5271,2014
24901729,5670,2014
68603809,6502,2014
46179127,5486,2014
01149617,6766,2014
78239498,6137,2014
03641795,9051,2014
02915970,8271,2014
48004139,6145,2014
95099379,8306,2014
88022426,3089,2014
52963469,6714,2014
37538071,5975,2014
43709893,3103,2014
88818432,8441,2014
13635468,3314,2014
11018740,7923,2014
20849624,3035,2014
10599674,8871,2014
05269564,3139,2014
81067209,5450,2014
96183672,5427,2014
95686771,9047,2014
47889502,3099,2014
28562172,9707,2014
75707778,9390,2014
85136811,5270,2014
32413876,6399,2014
99477511,3025,2014
72409649,6420,2014
38253060,0675,2014
73063786,4023,2014
65227961,3134,2014
28487361,5327,2014
83741447,5727,2014
30496801,9537,2014
46523769,7945,2014
33826754,5336,2014
53446503,7922,2014
27360804,5334,2014
01500346,5429,2014
93265575,5035,2014
55541351,5463,2014
92347726,5831,2014
29152708,5469,2014
12709321,5822,2014
33691224,8502,2014
41734376,5907,2014
36053952,8363,2014
17459395,5338,2014
58167936,3871,2014
92816004,6421,2014
75223422,5733,2014
49975106,8375,2014
73034768,9258,2014
15280101,5982,2014
33037825,3028,2014
43656008,4084,2014
99160155,8853,2014
06349532,8154,2014
34084598,8309,2014
65483454,9049,2014
91746259,6991,2014
30827809,5597,2014
98852750,3060,2014
10892231,6137,2014
30601887,5127,2014
14534210,8599,2014
57091742,2991,2014
74447974,5734,2014
48109216,8887,2014
98431147,0539,2014
34610067,5279,2014
79187621,8600,2014
13024635,8211,2014
42849289,5592,2014
84528525,8157,2014
63291988,8275,2014
49141067,5457,2014
03291530,5128,2014
80755831,8889,2014
93453872,8892,2014
33796776,5270,2014
68859150,6321,2014
29720597,5400,2014
27369597,8586,2014
53608037,0695,2014
98868823,0725,2014
68235005,8956,2014
81065817,3004,2014
90211934,3154,2014
39689503,5968,2014
46462029,8901,2014
80434865,9465,2014
88026489,6401,2014
08813268,7847,2014
43147252,5596,2014
84925063,5673,2014
29371214,2958,2014
78603467,6504,2014
20058138,9491,2014
09241622,3314,2014
27468676,9477,2014
35809753,3162,2014
18339588,9493,2014
15118824,8901,2014
85418578,3087,2014
97475662,8052,2014
04437737,5114,2014
30114510,6425,2014
11269825,4289,2014
76445306,3016,2014
11552409,6262,2014
54838582,7846,2014
02669981,8338,2014
61980775,7862,2014
33483327,6991,2014
93177665,6142,2014
63210233,3030,2014
02440886,0170,2014
93420985,6592,2014
22877551,5788,2014
16198541,5841,2014
08830953,9668,2014
72889774,5343,2014
69662090,7190,2014
56069630,5716,2014
08415874,5947,2014
51055596,5277,2014
23685596,8956,2014
92689743,5133,2014
87327151,3127,2014
01535478,8235,2014
98168848,5486,2014
84924192,8634,2014
41088641,8380,2014
57179561,7065,2014
35639768,5725,2014
14235652,5593,2014
44739494,4996,2014
46389982,5856,2014
31614306,8257,2014
03968795,5343,2014
37685539,3345,2014
76498506,6576,2014
73895568,9705,2014
02761996,7970,2014
58599653,3728,2014
86146535,8937,2014
69904018,3224,2014
64629019,5470,2014
15216291,5666,2014
52755359,6048,2014
66649785,5741,2014
99394014,4026,2014
50967292,8913,2014
69247162,5254,2014
55374674,6564,2014
46713973,4303,2014
52457519,8332,2014
31271423,8366,2014
97793871,8628,2014
83802944,3011,2014
33333729,5189,2014
97449046,7846,2014
44018243,8375,2014
96429056,6103,2014
19337318,3134,2014
02326176,8969,2014
92640206,9812,2014
25084354,3024,2014
45979424,8134,2014
60485036,9258,2014
31548672,4801,2014
14395143,3330,2014
96655628,5427,2014
50023411,8326,2014
28985983,8892,2014
97739655,5844,2014
69400888,8813,2014
29131835,5734,2014
51834360,3160,2014
21736060,8317,2014
73443946,9398,2014
78297934,8838,2014
37654163,5954,2014
90847784,7160,2014
08370073,8979,2014
85187195,5658,2014
43375860,6718,2014
96660803,5942,2014
69425867,8849,2014
80064756,8822,2014
50239700,8232,2014
69261478,6047,2014
48905156,9685,2014
68080518,9047,2014
73596994,3224,2014
88596827,5500,2014
59655650,6823,2014
96420968,6047,2014
25052150,3810,2014
96240336,3173,2014
86725976,3076,2014
83357168,0173,2014
53040672,9416,2014
41182220,8520,2014
80611295,7220,2014
08108824,5682,2014
68243265,8311,2014
75707224,5247,2014
60402522,8520,2014
84896946,5607,2014
68374583,8317,2014
63192056,3109,2014
60926004,3345,2014
30048949,3071,2014
21823855,5667,2014
39095565,8364,2014
56778895,6456,2014
59152400,7138,2014
34649474,8180,2014
07585517,4030,2014
13180879,9225,2014
48551497,3134,2014
79289238,5280,2014
89384286,8257,2014
45403509,9487,2014
07228287,8511,2014
65349542,3100,2014
10953405,7752,2014
17978804,5717,2014
43914386,8828,2014
69661994,5551,2014
22303820,9816,2014
06226681,8839,2014
62892252,5593,2014
89530230,5327,2014
50722558,1889,2014
51847427,8970,2014
26209577,3062,2014
38907080,9400,2014
76091048,0530,2014
69780116,8511,2014
15626105,5718,2014
79669895,6580,2014
82804275,4025,2014
19383883,8180,2014
92827264,3307,2014
60052289,6424,2014
59024649,5989,2014
51118577,5720,2014
50215321,7952,2014
70374314,3639,2014
41902091,5357,2014
26262188,4737,2014
36398334,9404,2014
42589201,3680,2014
77067473,5427,2014
92883367,6880,2014
98631645,8832,2014
57986240,8311,2014
08718097,9414,2014
87538363,6426,2014
10109729,5341,2014
82012770,8381,2014
77357522,5788,2014
30881473,9037,2014
04526017,8914,2014
92767514,3153,2014
28650845,8670,2014
73174941,8812,2014
56286326,5400,2014
68785353,6714,2014
88258800,8370,2014
06962337,8822,2014
54567459,3020,2014
09901893,8958,2014
01781118,5849,2014
77729538,8864,2014
48689737,9518,2014
56454720,6267,2014
71931010,5191,2014
75339735,5267,2014
45779699,3848,2014
39164501,6604,2014
15561730,9390,2014
97757039,6813,2014
48578261,3124,2014
20388813,9435,2014
31042008,5385,2014
74876902,6813,2014
11541189,7108,2014
47914456,5446,2014
52121496,6494,2014
69251045,4801,2014
12225217,5552,2014
39655942,3147,2014
28282953,8321,2014
14712877,8367,2014
33908212,5802,2014
35861488,0495,2014
77180681,8501,2014
84583079,3048,2014
48050070,7847,2014
42489943,5620,2014
47620846,5245,2014
52438958,9430,2014
52731879,6822,2014
39042568,8347,2014
61315653,0539,2014
19108603,8523,2014
04752188,8628,2014
39533788,7231,2014
53587654,7063,2014
44323555,8971,2014
66077257,6818,2014
38257490,8346,2014
62509086,7220,2014
50768840,5310,2014
47378937,8386,2014
33903424,9668,2014
57455390,8882,2014
15049418,5156,2014
29420906,6424,2014
03144745,5346,2014
70895262,8381,2014
66019918,5989,2014
17080744,8843,2014
02866656,9686,2014
96491664,6822,2014
01299867,8887,2014
22585128,9047,2014
60777481,0704,2014
68743033,5676,2014
99229838,3084,2014
49423924,3102,2014
36418887,5946,2014
44300742,9057,2014
63703162,9400,2014
64372240,5995,2014
53543515,6401,2014
08252975,8360,2014
91639150,5822,2014
37692920,8855,2014
34734860,8972,2014
46061959,8227,2014
42307189,3091,2014
57218580,5960,2014
10725828,8919,2014
18274595,0680,2014
10345716,6679,2014
35203087,0990,2014
58942820,8822,2014
53929402,5199,2014
60030559,5159,2014
95149484,9470,2014
08187022,7183,2014
60622522,8353,2014
24350908,5159,2014
98981106,8639,2014
94228800,6299,2014
50190894,5651,2014
39842359,3158,2014
63248762,5680,2014
21734590,6590,2014
95594819,5620,2014
85782032,8916,2014
89519071,5975,2014
14648458,8812,2014
52153592,6184,2014
33048345,9430,2014
40427128,3078,2014
57950682,8807,2014
70582643,8940,2014
58530794,5749,2014
29939363,6158,2014
38217911,7090,2014
18696387,5978,2014
57831943,9390,2014
11609646,8851,2014
62807124,8837,2014
97688666,5716,2014
05829286,3109,2014
07420685,9339,2014
02887356,5620,2014
81501157,3103,2014
48329635,7030,2014
06695499,9465,2014
18492575,5449,2014
87578817,6744,2014
27380512,9889,2014
54449208,9835,2014
78563624,9390,2014
86670734,6930,2014
40987153,5839,2014
38940701,6536,2014
44951775,5954,2014
74032899,6018,2014
25256833,5553,2014
79738333,6030,2014
41223355,3220,2014
09919554,7138,2014
30027754,3309,2014
84887042,8380,2014
81810238,8958,2014
80193321,9717,2014
25515546,3765,2014
18811493,5270,2014
03807946,5188,2014
12936385,8972,2014
45593707,8832,2014
21671624,5325,2014
77947751,8188,2014
50661479,8442,2014
55020138,9465,2014
89551207,3330,2014
52509281,7131,2014
85803100,3005,2014
93230654,8884,2014
11162736,8368,2014
44221002,9866,2014
35754649,9518,2014
98857330,9580,2014
79279365,3094,2014
91960404,8409,2014
11064149,8020,2014
25745539,9705,2014
62273482,8631,2014
23758720,5457,2014
40108518,7846,2014
09110143,3172,2014
09758773,7063,2014
09242862,6564,2014
13520443,6322,2014
30206614,8118,2014
07156486,3147,2014
71454564,8970,2014
49594383,6103,2014
71564560,5813,2014
00951514,7190,2014
92221257,8326,2014
38931943,6270,2014
81312990,0702,2014
59752589,8042,2014
60410702,8314,2014
23896313,6130,2014
01956506,3103,2014
30809880,9398,2014
13376251,5535,2014
11121299,5960,2014
78733271,5623,2014
12334552,3109,2014
81568119,0580,2014
80995301,0595,2014
20097753,8903,2014
53455693,3099,2014
69032087,3041,2014
29486648,3125,2014
93588656,3139,2014
44454099,5465,2014
56501120,7190,2014
92339736,8227,2014
85562476,8041,2014
12920833,5720,2014
90872097,5596,2014
13581253,3351,2014
22868928,3106,2014
46079355,5533,2014
77979781,8969,2014
54763117,5880,2014
57321523,7230,2014
99390303,5951,2014
29647736,3224,2014
55034263,6504,2014
22066742,5498,2014
31882260,8933,2014
65660359,6456,2014
06757640,8300,2014
39413216,8205,2014
20922578,8368,2014
23876685,5788,2014
65624531,5675,2014
86670026,9487,2014
72490534,5435,2014
52567895,2478,2014
04982544,3160,2014
45372892,5607,2014
65510735,8510,2014
11308367,8897,2014
03131186,5492,2014
33455780,1171,2014
53165886,3036,2014
73979209,7063,2014
22704921,8501,2014
47049914,7090,2014
57573081,3122,2014
53214949,6321,2014
35494025,8211,2014
58342140,7090,2014
36600244,2922,2014
63102646,8386,2014
36466010,3047,2014
85089067,3224,2014
76015789,8892,2014
24262262,3162,2014
49910338,5974,2014
46037241,6421,2014
77583019,8336,2014
84568328,8052,2014
25914626,7063,2014
39378196,3104,2014
85240660,6576,2014
64979902,8623,2014
04662048,5308,2014
41290705,6040,2014
79021845,3311,2014
47667639,3029,2014
18115900,5677,2014
31588980,8232,2014
23543674,5702,2014
21107075,8079,2014
26807738,5336,2014
46339159,3094,2014
14601869,9518,2014
61181904,8902,2014
12381254,9264,2014
21274623,5400,2014
20739685,8336,2014
36266204,9487,2014
00458127,7045,2014
78001426,8041,2014
